OrderID,OrderDate,CustomerID,ProductID,SalespersonID,Quantity,UnitPrice,Discount,Sales,Cost
O010440,2024-12-07 00:00:00,C0662,P120,S019,2,226.75,0.05,430.82,354.62
O010441,2024-07-08 00:00:00,C0042,P119,S012,3,269.54,0.1,727.76,639.75
O010442,2024-08-12 00:00:00,C1104,P077,S019,3,7.98,0.02,23.46,19.95
O010443,2024-11-09 00:00:00,C0571,P082,S008,2,127.99,0.0,255.98,178.26
O010444,2025-01-25 00:00:00,C0787,P078,S005,5,8.04,0.0,40.2,31.35
O010445,2025-09-08 00:00:00,C0665,P084,S010,1,107.38,0.02,105.23,87.63
O010446,2025-11-21 00:00:00,C0791,P063,S003,2,38.52,0.1,69.34,62.78
O010447,2024-01-10 00:00:00,C0426,P025,S002,6,527.58,0.05,3007.21,2533.44
O010448,2024-12-16 00:00:00,C1013,P105,S012,2,152.91,0.0,305.82,257.4
O010449,2025-07-21 00:00:00,C0270,P106,S001,2,200.57,0.1,361.03,280.42
O010450,2025-09-19 00:00:00,C0784,P018,S002,5,282.48,0.0,1412.4,986.0
O010451,2025-09-10 00:00:00,C0694,P012,S010,2,233.04,0.0,466.08,338.16
O010452,2024-04-05 00:00:00,C0605,P096,S005,8,227.1,0.0,1816.8,1565.2
O010453,2025-02-19 00:00:00,C0027,P006,S004,1,707.84,0.05,672.45,470.1
O010454,2025-01-31 00:00:00,C0468,P097,S011,3,315.65,0.0,946.95,662.22
O010455,2024-02-08 00:00:00,C0058,P118,S007,1,199.53,0.1,179.58,165.86
O010456,2025-08-11 00:00:00,C0604,P005,S013,2,631.5,0.0,1263.0,870.84
O010457,2025-02-10 00:00:00,C0826,P096,S009,1,227.1,0.15,193.04,195.65
O010458,2025-09-11 00:00:00,C0627,P016,S004,3,219.21,0.0,657.63,559.32
O010459,2024-08-12 00:00:00,C0909,P035,S015,3,60.9,0.15,155.29,137.43
O010460,2024-01-12 00:00:00,C0433,P066,S019,2,51.43,0.0,102.86,68.1
O010461,2024-08-16 00:00:00,C0368,P082,S015,6,127.99,0.0,767.94,534.78
O010462,2024-10-12 00:00:00,C0538,P011,S004,6,238.21,0.0,1429.26,987.78
O010463,2024-09-30 00:00:00,C0275,P014,S012,4,235.55,0.0,942.2,630.72
O010464,2024-01-26 00:00:00,C0963,P034,S004,4,50.6,0.1,182.16,165.52
O010465,2024-02-08 00:00:00,C0972,P082,S001,1,127.99,0.15,108.79,89.13
O010466,2024-09-18 00:00:00,C0500,P049,S004,2,15.78,0.02,30.93,24.16
O010467,2024-06-16 00:00:00,C0952,P034,S017,1,50.6,0.0,50.6,41.38
O010468,2025-02-10 00:00:00,C0031,P019,S019,2,203.88,0.0,407.76,353.96
O010469,2025-01-08 00:00:00,C0186,P117,S012,1,222.64,0.1,200.38,187.1
O010470,2025-05-15 00:00:00,C0340,P085,S018,2,121.06,0.0,242.12,173.98
O010471,2024-09-07 00:00:00,C0466,P119,S009,3,269.54,0.02,792.45,639.75
O010472,2024-08-13 00:00:00,C0279,P060,S001,1,10.84,0.0,10.84,8.61
O010473,2025-08-13 00:00:00,C0615,P099,S019,1,262.29,0.02,257.04,220.85
O010474,2025-10-30 00:00:00,C0953,P077,S015,4,7.98,0.0,31.92,26.6
O010475,2025-09-18 00:00:00,C0548,P064,S014,1,42.46,0.1,38.21,35.34
O010476,2025-01-09 00:00:00,C0540,P057,S002,2,14.03,0.0,28.06,19.86
O010477,2024-03-11 00:00:00,C0072,P061,S020,5,39.86,0.15,169.4,155.35
O010478,2024-11-26 00:00:00,C0337,P050,S002,2,15.66,0.05,29.75,25.72
O010479,2025-08-28 00:00:00,C0969,P077,S001,1,7.98,0.0,7.98,6.65
O010480,2025-04-02 00:00:00,C0973,P060,S002,4,10.84,0.0,43.36,34.44
O010481,2025-11-17 00:00:00,C0126,P117,S019,4,222.64,,890.56,748.4
O010482,2024-12-21 00:00:00,C0024,P108,S017,3,189.06,0.05,538.82,391.38
O010483,2024-09-03 00:00:00,C0998,P056,S003,2,10.91,0.1,19.64,17.42
O010484,2024-02-16 00:00:00,C0210,P048,S009,4,16.12,0.02,63.19,55.16
O010485,2024-09-24 00:00:00,C0690,P092,S011,2,263.91,0.02,517.26,432.82
O010486,2025-03-04 00:00:00,C0993,P078,S012,2,8.04,0.15,13.67,12.54
O010487,2025-02-27 00:00:00,C0945,P028,S005,3,520.07,0.02,1529.01,1157.25
O010488,2024-04-04 00:00:00,C0661,P101,S001,1,242.55,0.0,242.55,159.67
O010489,2024-09-04 00:00:00,C0452,P082,S001,3,127.99,0.0,383.97,267.39
O010490,2024-08-18 00:00:00,C0929,P075,S019,5,9.52,0.1,42.84,38.9
O010491,2025-12-18 00:00:00,C0834,P094,S013,2,348.32,0.05,661.81,465.78
O010492,2025-11-03 00:00:00,C1006,P028,S020,1,520.07,0.1,468.06,385.75
O010493,2025-05-31 00:00:00,C0617,P096,S018,3,227.1,0.05,647.23,586.95
O010494,2025-09-18 00:00:00,C1131,P015,S005,5,229.18,0.0,1145.9,880.65
O010495,2024-01-17 00:00:00,C0924,P096,S002,1,227.1,0.0,227.1,195.65
O010496,2025-06-20 00:00:00,C0077,P071,S014,3,7.96,0.0,23.88,19.59
O010497,2025-01-12 00:00:00,C0353,P070,S005,1,49.41,0.0,49.41,37.99
O010498,2025-10-05 00:00:00,C0960,P088,S014,5,124.23,0.05,590.09,532.7
O010499,2024-05-09 00:00:00,C0140,P038,S020,1,72.16,0.1,64.94,47.7
O010500,2025-05-09 00:00:00,C0851,P093,S020,3,219.94,0.05,626.83,558.12
O010501,2025-02-14 00:00:00,C0409,P004,S006,3,619.09,0.15,1578.68,1555.11
O010502,2024-08-19 00:00:00,C0249,P084,S010,2,107.38,0.15,182.55,175.26
O010503,2025-07-09 00:00:00,C0648,P096,S015,6,227.1,0.15,1158.21,1173.9
O010504,2024-11-15 00:00:00,C1119,P001,S005,6,773.26,0.1,4175.6,3343.5
O010505,2024-11-06 00:00:00,C1078,P084,S012,2,107.38,0.05,204.02,175.26
O010506,2024-06-16 00:00:00,C0486,P093,S008,2,219.94,0.02,431.08,372.08
O010507,2024-01-29 00:00:00,C0005,P063,S012,3,38.52,0.0,115.56,94.17
O010508,2025-01-28 00:00:00,C1066,P073,S013,1,10.84,0.15,9.21,7.71
O010509,2024-10-21 00:00:00,C1077,P008,S018,2,670.58,0.0,1341.16,935.54
O010510,2025-01-19 00:00:00,C0727,P119,S010,1,269.54,0.0,269.54,213.25
O010511,2024-08-17 00:00:00,C0755,P117,S006,1,222.64,0.0,222.64,187.1
O010512,2024-04-28 00:00:00,C0633,P092,S002,3,263.91,0.0,791.73,649.23
O010513,2024-06-27 00:00:00,C0015,P002,S014,2,669.52,0.1,1205.14,924.58
O010514,2025-08-21 00:00:00,C0192,P052,S017,1,15.53,0.15,13.2,10.68
O010515,2024-07-22 00:00:00,C0173,P099,S009,8,262.29,0.0,2098.32,1766.8
O010516,2024-01-14 00:00:00,C1098,P082,S018,1,127.99,0.1,115.19,89.13
O010517,2024-05-02 00:00:00,C0060,P109,S010,1,162.13,0.05,154.02,140.35
O010518,2024-05-26 00:00:00,C0668,P074,S010,2,10.76,0.0,21.52,15.0
O010519,2025-12-15 00:00:00,C0436,P086,S001,5,165.37,0.0,826.85,582.8
O010520,2024-04-27 00:00:00,C0008,P041,S011,5,15.18,0.02,74.38,63.5
O010521,2025-04-03 00:00:00,C1104,P098,S012,2,296.74,0.0,593.48,454.7
O010522,2024-01-11 00:00:00,C0022,P065,S010,4,56.52,0.05,214.78,148.0
O010523,2024-02-22 00:00:00,C1027,P097,S011,2,315.65,0.0,631.3,441.48
O010524,2024-06-24 00:00:00,C0934,P025,S011,3,527.58,0.15,1345.33,1266.72
O010525,2025-06-28 00:00:00,C0953,P033,S014,2,54.32,0.1,97.78,81.78
O010526,2024-04-05 00:00:00,C0195,P011,S003,1,238.21,0.02,233.45,164.63
O010527,2024-08-05 00:00:00,C1058,P082,S011,5,127.99,0.05,607.95,445.65
O010528,2024-06-13 00:00:00,C0719,P088,S009,3,124.23,0.02,365.24,319.62
O010529,2025-02-10 00:00:00,C0483,P035,S007,2,60.9,0.15,103.53,91.62
O010530,2025-01-13 00:00:00,C0818,P047,S009,3,23.85,0.05,67.97,46.59
O010531,2025-08-21 00:00:00,C0410,P069,S014,2,45.42,0.15,77.21,77.46
O010532,2024-12-29 00:00:00,C0336,P091,S020,5,310.21,0.1,1395.94,1237.95
O010533,2025-02-11 00:00:00,C0346,P037,S005,1,67.61,0.1,60.85,46.97
O010534,2025-06-26 00:00:00,C0684,P059,S001,1,11.75,0.05,11.16,8.28
O010535,2024-05-09 00:00:00,C0722,P023,S007,3,619.05,0.05,1764.29,1205.82
O010536,2024-04-02 00:00:00,C0289,P098,S007,1,296.74,0.02,290.81,227.35
O010537,2025-11-18 00:00:00,C0295,P105,S002,1,152.91,0.0,152.91,128.7
O010538,2024-03-09 00:00:00,C1136,P089,S010,1,146.02,0.05,138.72,112.68
O010539,2025-03-25 00:00:00,C0618,P098,S011,4,296.74,0.1,1068.26,909.4
O010540,2024-03-12 00:00:00,C1033,P092,S017,8,263.91,0.0,2111.28,1731.28
O010541,2025-10-18 00:00:00,C0397,P101,S014,3,242.55,0.05,691.27,479.01
O010542,2024-05-10 00:00:00,C0346,P052,S010,4,15.53,0.0,62.12,42.72
O010543,2024-08-31 00:00:00,C0340,P025,S014,5,527.58,0.02,2585.14,2111.2
O010544,2025-10-15 00:00:00,C0635,P116,S006,4,217.89,0.0,871.56,729.44
O010545,2024-11-10 00:00:00,C0935,P001,S004,2,773.26,0.05,1469.19,1114.5
O010546,2025-12-09 00:00:00,C0601,P049,S011,1,15.78,0.05,14.99,12.08
O010547,2025-01-28 00:00:00,C0354,P088,S010,3,124.23,0.02,365.24,319.62
O010548,2024-11-08 00:00:00,C1153,P096,S006,8,227.1,0.0,1816.8,1565.2
O010549,2024-01-23 00:00:00,C0687,P083,S018,6,148.37,0.0,890.22,624.18
O010550,2024-01-29 00:00:00,C0473,P059,S011,1,11.75,0.0,11.75,8.28
O010551,2025-02-07 00:00:00,C0012,P111,S012,6,254.32,0.15,1297.03,1034.7
O010552,2024-03-28 00:00:00,C0675,P029,S014,1,467.41,0.0,467.41,386.08
O010553,2025-05-07 00:00:00,C0746,P018,S006,2,282.48,0.02,553.66,394.4
O010554,2025-12-25 00:00:00,C1115,P076,S011,5,8.13,0.05,38.62,29.25
O010555,2024-10-04 00:00:00,C0277,P039,S018,2,56.32,0.05,107.01,80.78
O010556,2025-02-07 00:00:00,C0196,P057,S013,3,14.03,0.1,37.88,29.79
O010557,2025-01-16 00:00:00,C1200,P055,S018,1,12.75,0.02,12.5,8.36
O010558,2025-07-02 00:00:00,C0661,P032,S001,10,58.79,0.05,558.5,391.1
O010559,2025-06-30 00:00:00,C0033,P120,S015,1,226.75,0.15,192.74,177.31
O010560,2025-02-01 00:00:00,C0127,P046,S014,3,23.72,0.0,71.16,46.92
O010561,2025-12-13 00:00:00,C0571,P081,S018,1,178.79,0.02,175.21,116.42
O010562,2024-01-24 00:00:00,C0741,P020,S020,1,215.04,0.0,215.04,153.14
O010563,2024-04-06 00:00:00,C0293,P119,S003,1,269.54,,269.54,213.25
O010564,2024-11-14 00:00:00,C0439,P119,S010,1,269.54,0.0,269.54,213.25
O010565,2025-11-15 00:00:00,C0884,P009,S019,1,684.17,0.0,684.17,576.57
O010566,2025-11-25 00:00:00,C1162,P078,S017,1,8.04,0.05,7.64,6.27
O010567,2024-11-04 00:00:00,C0590,P072,S003,6,9.51,0.1,51.35,48.54
O010568,2024-09-29 00:00:00,C0499,P021,S011,1,543.4,0.15,461.89,357.57
O010569,2024-08-04 00:00:00,C0434,P093,S007,3,219.94,0.15,560.85,558.12
O010570,2024-05-25 00:00:00,C0164,P092,S015,3,263.91,0.1,712.56,649.23
O010571,2025-03-26 00:00:00,C0064,P102,S011,5,235.49,0.05,1118.58,835.2
O010572,2025-02-20 00:00:00,C1001,P073,S007,2,10.84,0.02,21.25,15.42
O010573,2024-10-26 00:00:00,C0045,P085,S009,1,121.06,0.02,118.64,86.99
O010574,2025-04-19 00:00:00,C0986,P087,S020,1,166.12,0.15,141.2,107.6
O010575,2025-10-28 00:00:00,C0297,P093,S008,1,219.94,0.05,208.94,186.04
O010576,2025-09-12 00:00:00,C0834,P071,S005,2,7.96,0.1,14.33,13.06
O010577,2025-08-12 00:00:00,C1142,P090,S003,3,114.51,0.0,343.53,253.92
O010578,2024-08-27 00:00:00,C0899,P008,S004,4,670.58,0.2,2145.86,1871.08
O010579,2025-12-18 00:00:00,C0876,P075,S002,4,9.52,0.05,36.18,31.12
O010580,2024-08-25 00:00:00,C0318,P025,S001,5,527.58,0.05,2506.0,2111.2
O010581,2024-06-24 00:00:00,C0718,P049,S011,1,15.78,,15.78,12.08
O010582,2025-01-25 00:00:00,C0771,P093,S011,4,219.94,0.0,879.76,744.16
O010583,2024-02-29 00:00:00,C0511,P014,S016,1,235.55,0.0,235.55,157.68
O010584,2025-11-15 00:00:00,C0046,P091,S013,6,310.21,0.15,1582.07,1485.54
O010585,2025-09-03 00:00:00,C1095,P032,S004,2,58.79,0.0,117.58,78.22
O010586,2024-07-06 00:00:00,C0237,P091,S013,3,310.21,0.0,930.63,742.77
O010587,2025-09-21 00:00:00,C1169,P092,S009,3,263.91,0.15,672.97,649.23
O010588,2024-06-13 00:00:00,C1119,P002,S004,3,669.52,0.02,1968.39,1386.87
O010589,2025-07-27 00:00:00,C0023,P029,S014,2,467.41,0.1,841.34,772.16
O010590,2024-09-07 00:00:00,C0888,P097,S014,6,315.65,0.15,1609.81,1324.44
O010591,2024-01-24 00:00:00,C0761,P042,S009,2,21.45,0.0,42.9,29.34
O010592,2024-12-23 00:00:00,C0277,P053,S004,4,13.81,0.0,55.24,38.88
O010593,2024-08-24 00:00:00,C0976,P002,S001,2,669.52,0.0,1339.04,924.58
O010594,2025-01-28 00:00:00,C0134,P084,S016,1,107.38,0.0,107.38,87.63
O010595,2024-01-15 00:00:00,C0299,P012,S004,2,233.04,0.0,466.08,338.16
O010596,2024-03-11 00:00:00,C1139,P033,S006,1,54.32,0.15,46.17,40.89
O010597,2024-10-26 00:00:00,C0892,P058,S014,2,12.84,0.15,21.83,18.3
O010598,2025-12-05 00:00:00,C0135,P093,S009,1,219.94,0.02,215.54,186.04
O010599,2024-03-14 00:00:00,C0173,P060,S017,4,10.84,0.02,42.49,34.44
O010600,2025-07-19 00:00:00,C0309,P118,S008,3,199.53,0.02,586.62,497.58
O010601,2025-12-26 00:00:00,C0085,P063,S018,1,38.52,0.1,34.67,31.39
O010602,2025-08-30 00:00:00,C0220,P031,S008,3,58.34,0.0,175.02,131.91
O010603,2024-10-03 00:00:00,C0687,P023,S002,8,619.05,0.0,4952.4,3215.52
O010604,2025-01-09 00:00:00,C0009,,S015,1,242.98,0.0,242.98,192.03
O010605,2024-10-05 00:00:00,C0345,P056,S014,2,10.91,0.05,20.73,17.42
O010606,2024-01-17 00:00:00,C0377,P073,S020,6,10.84,0.05,61.79,46.26
O010607,2025-05-05 00:00:00,C1166,P045,S002,1,21.49,0.2,17.19,14.16
O010608,2024-07-16 00:00:00,C1170,P033,S011,6,54.32,0.0,325.92,245.34
O010609,2025-10-26 00:00:00,C1015,P072,S015,10,9.51,0.02,93.2,80.9
O010610,2024-10-18 00:00:00,C0411,P036,S009,2,55.24,0.0,110.48,71.94
O010611,2024-01-10 00:00:00,,P120,S006,2,226.75,0.0,453.5,354.62
O010612,2025-12-12 00:00:00,C0606,P088,S006,10,124.23,0.1,1118.07,1065.4
O010613,2025-05-13 00:00:00,C1033,P099,S001,1,262.29,0.02,257.04,220.85
O010614,2024-12-30 00:00:00,C0896,P035,S013,2,60.9,0.05,115.71,91.62
O010615,2024-10-17 00:00:00,C1088,P004,S016,1,619.09,0.02,606.71,518.37
O010616,2024-09-17 00:00:00,C0662,P006,S010,4,707.84,0.02,2774.73,1880.4
O010617,2024-05-10 00:00:00,C1104,P104,S001,3,145.32,0.0,435.96,371.01
O010618,2025-08-08 00:00:00,C0893,P105,S016,5,152.91,0.15,649.87,643.5
O010619,2024-02-22 00:00:00,C0887,P082,S019,1,127.99,0.0,127.99,89.13
O010620,2024-11-18 00:00:00,C0794,P071,S013,3,7.96,0.05,22.69,19.59
O010621,2025-08-09 00:00:00,C0403,P026,S002,4,497.47,0.2,1591.9,1673.56
O010622,2024-02-16 00:00:00,C0731,P092,S009,1,263.91,0.0,263.91,216.41
O010623,2025-09-22 00:00:00,C0428,P062,S012,6,43.92,0.05,250.34,197.88
O010624,2025-03-30 00:00:00,C0780,P073,S020,1,10.84,0.1,9.76,7.71
O010625,2025-04-21 00:00:00,C0306,P003,S010,1,636.79,0.0,636.79,436.23
O010626,2024-02-06 00:00:00,C0959,P062,S001,1,43.92,0.0,43.92,32.98
O010627,2025-08-18 00:00:00,C0686,P084,S015,4,107.38,0.0,429.52,350.52
O010628,2025-08-24 00:00:00,C0853,P093,S014,4,219.94,0.0,879.76,744.16
O010629,2024-10-22 00:00:00,C0267,P018,S005,6,282.48,0.0,1694.88,1183.2
O010630,2025-08-02 00:00:00,C0951,P004,S009,3,619.09,0.05,1764.41,1555.11
O010631,2024-01-18 00:00:00,C0964,P103,S001,6,220.66,0.0,1323.96,1005.54
O010632,2025-06-14 00:00:00,C0175,P038,S003,3,72.16,0.1,194.83,143.1
O010633,2025-10-10 00:00:00,C0421,P057,S007,6,14.03,0.02,82.5,59.58
O010634,2024-05-30 00:00:00,C0814,P076,S002,5,8.13,0.05,38.62,29.25
O010635,2025-09-16 00:00:00,C1049,P059,S006,2,11.75,0.0,23.5,16.56
O010636,2025-11-26 00:00:00,C0885,P114,S013,1,241.45,0.05,229.38,196.63
O010637,2024-11-13 00:00:00,C0567,P102,S008,10,235.49,0.1,2119.41,1670.4
O010638,2025-10-20 00:00:00,C0360,P048,S003,2,16.12,0.0,32.24,27.58
O010639,2024-05-30 00:00:00,C1092,P023,S013,4,619.05,0.1,2228.58,1607.76
O010640,2025-02-01 00:00:00,C1050,P118,S018,2,199.53,0.05,379.11,331.72
O010641,2024-08-12 00:00:00,C1077,P085,S012,2,121.06,0.05,230.01,173.98
O010642,2024-06-05 00:00:00,C0366,P091,S007,2,310.21,0.05,589.4,495.18
O010643,2024-10-18 00:00:00,C0524,P056,S017,2,10.91,0.0,21.82,17.42
O010644,2025-12-21 00:00:00,C0293,P059,S007,3,11.75,0.02,34.54,24.84
O010645,2025-10-06 00:00:00,C1146,P022,S001,4,536.59,0.0,2146.36,1615.08
O010646,2025-12-09 00:00:00,C1041,P052,S014,3,15.53,0.05,44.26,32.04
O010647,2024-03-04 00:00:00,C0208,P066,S015,2,51.43,0.15,87.43,68.1
O010648,2024-12-08 00:00:00,C0297,P016,S005,2,219.21,0.05,416.5,372.88
O010649,2025-12-14 00:00:00,C0663,P077,S008,2,7.98,0.0,15.96,13.3
O010650,2025-02-09 00:00:00,C0499,P074,S001,1,10.76,,10.76,7.5
O010651,2025-10-08 00:00:00,C0552,P101,S010,4,242.55,0.0,970.2,638.68
O010652,2025-10-28 00:00:00,C0442,P007,S009,4,780.87,0.15,2654.96,2185.36
O010653,2025-08-05 00:00:00,C0809,P028,S006,1,520.07,0.02,509.67,385.75
O010654,2024-10-29 00:00:00,C1078,P052,S011,3,15.53,0.1,41.93,32.04
O010655,2025-09-23 00:00:00,C1101,P106,S014,1,200.57,0.05,190.54,140.21
O010656,2024-11-04 00:00:00,C0547,P029,S009,10,467.41,0.0,4674.1,3860.8
O010657,2024-11-28 00:00:00,C0994,P117,S016,1,222.64,0.05,211.51,187.1
O010658,2025-10-03 00:00:00,C0834,P115,S010,5,261.82,0.0,1309.1,974.45
O010659,2025-05-06 00:00:00,C0237,P012,S009,4,233.04,0.1,838.94,676.32
O010660,2024-01-23 00:00:00,C0953,P044,S014,8,16.8,0.15,114.24,100.96
O010661,2024-05-09 00:00:00,C0421,P032,S004,4,58.79,0.05,223.4,156.44
O010662,2024-12-03 00:00:00,C0754,P059,S017,3,11.75,0.0,35.25,24.84
O010663,2024-07-03 00:00:00,C0865,P111,S013,2,254.32,0.0,508.64,344.9
O010664,2025-09-18 00:00:00,C1133,P046,S008,2,23.72,0.1,42.7,31.28
O010665,2025-03-21 00:00:00,C1138,P080,S005,1,10.08,0.0,10.08,7.91
O010666,2025-12-18 00:00:00,C0964,P017,S016,10,194.95,0.05,1852.02,1569.6
O010667,2024-11-12 00:00:00,C0608,P069,S001,3,45.42,0.1,122.63,116.19
O010668,2024-04-06 00:00:00,C0481,P043,S002,3,19.3,0.1,52.11,45.36
O010669,2025-11-04 00:00:00,C0530,P111,S013,1,254.32,0.0,254.32,172.45
O010670,2025-04-07 00:00:00,C1141,P094,S010,2,348.32,0.05,661.81,465.78
O010671,2024-08-04 00:00:00,C0247,P026,S004,1,497.47,0.0,497.47,418.39
O010672,2024-10-09 00:00:00,C0630,P075,S008,1,9.52,0.0,9.52,7.78
O010673,2024-03-26 00:00:00,C0816,P042,S016,3,21.45,0.02,63.06,44.01
O010674,2024-07-28 00:00:00,C0028,P053,S010,1,13.81,0.05,13.12,9.72
O010675,2025-06-12 00:00:00,C0762,P056,S011,3,10.91,0.05,31.09,26.13
O010676,2025-04-02 00:00:00,C0313,P099,S002,2,262.29,0.2,419.66,441.7
O010677,2024-05-14 00:00:00,C0337,P035,S015,2,60.9,0.0,121.8,91.62
O010678,2025-08-09 00:00:00,C0747,P001,S003,4,773.26,0.05,2938.39,2229.0
O010679,2024-07-13 00:00:00,C0011,P024,S005,3,516.82,0.0,1550.46,1101.96
O010680,2024-11-10 00:00:00,C0189,P100,S006,2,293.58,0.0,587.16,385.6
O010681,2025-06-16 00:00:00,C0546,P036,S009,8,55.24,0.1,397.73,287.76
O010682,2024-01-18 00:00:00,C0701,P008,S006,2,670.58,0.0,1341.16,935.54
O010683,2024-05-27 00:00:00,C0131,P049,S017,4,15.78,0.0,63.12,48.32
O010684,2024-09-01 00:00:00,C0434,P105,S008,4,152.91,0.02,599.41,514.8
O010685,2025-01-12 00:00:00,C0370,P105,S001,1,152.91,0.02,149.85,128.7
O010686,2025-08-18 00:00:00,C0642,P114,S010,2,241.45,0.02,473.24,393.26
O010687,2024-10-12 00:00:00,C0361,P083,S003,1,148.37,0.05,140.95,104.03
O010688,2024-05-22 00:00:00,C0003,P099,S005,2,262.29,0.1,472.12,441.7
O010689,2025-04-01 00:00:00,C0637,P093,S012,1,219.94,0.05,208.94,186.04
O010690,2024-04-07 00:00:00,C1019,P003,S013,4,636.79,0.1,2292.44,1744.92
O010691,2025-10-16 00:00:00,C0702,P051,S014,1,13.09,0.05,12.44,10.66
O010692,2024-02-02 00:00:00,C0435,P064,S008,1,42.46,0.02,41.61,35.34
O010693,2024-03-26 00:00:00,C0579,P056,S017,1,10.91,0.0,10.91,8.71
O010694,2024-10-12 00:00:00,C0169,P100,S002,4,293.58,0.2,939.46,771.2
O010695,2025-07-21 00:00:00,C0284,P118,S008,1,199.53,0.05,189.55,165.86
O010696,2024-07-14 00:00:00,C0526,P066,S005,3,51.43,0.0,154.29,102.15
O010697,2025-12-01 00:00:00,C0711,P012,S001,1,233.04,0.05,221.39,169.08
O010698,2025-11-04 00:00:00,C0584,P044,S012,1,16.8,,16.8,12.62
O010699,2024-05-07 00:00:00,C1156,P024,S002,4,516.82,0.02,2025.93,1469.28
O010700,2025-03-15 00:00:00,C0765,P057,S013,3,14.03,0.05,39.99,29.79
O010701,2024-08-28 00:00:00,C0028,P029,S018,3,467.41,0.0,1402.23,1158.24
O010702,2025-03-05 00:00:00,C0630,P010,S016,6,591.46,,3548.76,2853.0
O010703,2025-06-03 00:00:00,C0700,P021,S014,5,543.4,0.02,2662.66,1787.85
O010704,2024-03-09 00:00:00,C0053,P060,S005,5,10.84,0.05,51.49,43.05
O010705,2025-05-22 00:00:00,C0463,P017,S014,1,194.95,0.0,194.95,156.96
O010706,2025-02-11 00:00:00,C1046,P004,S012,1,619.09,0.1,557.18,518.37
O010707,2025-10-12 00:00:00,C0429,P034,S010,10,50.6,0.05,480.7,413.8
O010708,2024-03-12 00:00:00,C0548,P078,S010,3,8.04,0.0,24.12,18.81
O010709,2025-10-07 00:00:00,C0266,P076,S003,3,8.13,0.02,23.9,17.55
O010710,2024-05-15 00:00:00,C0093,P047,S017,2,23.85,0.0,47.7,31.06
O010711,2025-12-23 00:00:00,C0382,P080,S017,4,10.08,0.05,38.3,31.64
O010712,2024-09-25 00:00:00,C0928,P023,S015,3,619.05,0.02,1820.01,1205.82
O010713,2024-09-30 00:00:00,C1180,P087,S011,1,166.12,0.1,149.51,107.6
O010714,2025-11-29 00:00:00,C0793,P003,S003,1,636.79,0.05,604.95,436.23
O010715,2025-11-26 00:00:00,C0998,P017,S013,2,194.95,0.02,382.1,313.92
O010716,2025-11-11 00:00:00,C0780,P111,S020,5,254.32,0.0,1271.6,862.25
O010717,2024-02-03 00:00:00,C0791,P057,S003,2,14.03,0.15,23.85,19.86
O010718,2024-07-03 00:00:00,C0513,P067,S008,5,35.44,0.0,177.2,151.8
O010719,2024-11-22 00:00:00,C0074,P048,S019,3,16.12,0.0,48.36,41.37
O010720,2024-10-06 00:00:00,C0493,P078,S020,6,8.04,0.0,48.24,37.62
O010721,2024-08-16 00:00:00,C1038,P090,S009,6,114.51,0.0,687.06,507.84
O010722,2025-12-05 00:00:00,C0644,P094,S006,2,348.32,0.02,682.71,465.78
O010723,2024-02-02 00:00:00,C0915,P030,S006,3,425.03,0.1,1147.58,1013.61
O010724,2025-03-25 00:00:00,C0061,P076,S010,4,8.13,0.02,31.87,23.4
O010725,2025-08-27 00:00:00,C0242,P095,S007,1,242.98,0.02,238.12,192.03
O010726,2024-04-23 00:00:00,C0359,P050,S012,1,15.66,0.1,14.09,12.86
O010727,2024-07-04 00:00:00,C0432,P046,S002,4,23.72,0.05,90.14,62.56
O010728,2025-11-11 00:00:00,C1186,P076,S002,6,8.13,0.1,43.9,35.1
O010729,2025-06-15 00:00:00,C0555,P069,S001,2,45.42,0.05,86.3,77.46
O010730,2025-09-28 00:00:00,C0795,P031,S015,2,58.34,0.02,114.35,87.94
O010731,2024-03-20 00:00:00,C0774,P115,S019,5,261.82,0.05,1243.64,974.45
O010732,2024-06-24 00:00:00,C0503,P068,S003,1,54.35,0.2,43.48,37.37
O010733,2025-11-16 00:00:00,C1160,P068,S019,6,54.35,0.0,326.1,224.22
O010734,2024-03-07 00:00:00,C0267,P025,S004,1,527.58,0.1,474.82,422.24
O010735,2025-09-16 00:00:00,C0042,P082,S001,1,127.99,0.05,121.59,89.13
O010736,2025-07-01 00:00:00,C0895,P111,S006,1,254.32,0.15,216.17,172.45
O010737,2025-10-24 00:00:00,C0785,P088,S006,1,124.23,0.0,124.23,106.54
O010738,2024-05-24 00:00:00,C0313,P062,S020,1,43.92,0.02,43.04,32.98
O010739,2025-05-27 00:00:00,C1042,P077,S003,3,7.98,0.0,23.94,19.95
O010740,2025-11-06 00:00:00,C0195,P029,S020,1,467.41,0.0,467.41,386.08
O010741,2024-05-20 00:00:00,C0302,P008,S018,8,670.58,0.02,5257.35,3742.16
O010742,2025-10-30 00:00:00,C0186,P077,S010,2,7.98,0.0,15.96,13.3
O010743,2024-12-25 00:00:00,C0224,P022,S014,2,536.59,0.05,1019.52,807.54
O010744,2024-03-11 00:00:00,C0876,P011,S011,3,238.21,0.05,678.9,493.89
O010745,2024-09-16 00:00:00,C0845,P093,S019,1,219.94,0.15,186.95,186.04
O010746,2025-03-30 00:00:00,C0772,P053,S005,3,13.81,0.15,35.22,29.16
O010747,2024-04-23 00:00:00,C1033,P103,S020,1,220.66,0.0,220.66,167.59
